Location_ID,Location_Name_PT,ISO_3166_1,Country_Region_PT,Adm1_Name_PT,Adm2_Name_PT,Timezone,Latitude,Longitude
8FCE7,Angélica,BR,Brazil,Mato Grosso do Sul,Angélica,America/Campo_Grande,-22.15278,-53.77083
A8350,Avelino Lopes,BR,Brazil,Piauí,Avelino Lopes,America/Fortaleza,-10.13695,-43.94889
F2CFF,Ribeirão Bonito,BR,Brazil,São Paulo,Ribeirão Bonito,America/Sao_Paulo,-22.06500,-48.17800
9A0B4,Dário Meira,BR,Brazil,Bahia,Dário Meira,America/Bahia,-14.43583,-39.90778
3584E,Olivença,BR,Brazil,Alagoas,Olivença,America/Maceio,-9.51861,-37.19056
83F6,Candiota,BR,Brazil,Rio Grande do Sul,Candiota,America/Sao_Paulo,-31.55778,-53.67278
52D44,Itainópolis,BR,Brazil,Piauí,Itainópolis,America/Fortaleza,-7.44694,-41.47778
B8283,São Luís do Curu,BR,Brazil,Ceará,São Luís do Curu,America/Fortaleza,-3.67000,-39.24278
6ECD,Guaraciaba,BR,Brazil,Santa Catarina,Guaraciaba,America/Sao_Paulo,-26.60000,-53.52200
C9E36,Urubici,BR,Brazil,Santa Catarina,Urubici,America/Sao_Paulo,-28.01500,-49.59195
BEA7F,Iramaia,BR,Brazil,Bahia,Iramaia,America/Bahia,-13.28583,-40.95083
3287B,Capela do Alto Alegre,BR,Brazil,Bahia,Capela do Alto Alegre,America/Bahia,-11.66778,-39.83778
92EC2,Terra Nova,BR,Brazil,Bahia,Terra Nova,America/Bahia,-12.40300,-38.62300
5F4B7,Coité do Nóia,BR,Brazil,Alagoas,Coité do Nóia,America/Maceio,-9.63800,-36.58000
49DAE,Batayporã,BR,Brazil,Mato Grosso do Sul,Batayporã,America/Campo_Grande,-22.29500,-53.27083
140F1,Itarana,BR,Brazil,Espírito Santo,Itarana,America/Sao_Paulo,-19.87389,-40.87500
DEDC0,Governador Newton Bello,BR,Brazil,Maranhão,Governador Newton Bello,America/Fortaleza,-3.42583,-45.67584
BE12B,Vera Cruz,BR,Brazil,Rio Grande do Norte,Vera Cruz,America/Fortaleza,-6.04600,-35.42800
294C,Mulungu,BR,Brazil,Ceará,Mulungu,America/Fortaleza,-4.33519,-39.04078
BC27A,Atílio Vivácqua,BR,Brazil,Espírito Santo,Atílio Vivácqua,America/Sao_Paulo,-20.91389,-41.19778
66828,Santa Mariana,BR,Brazil,Paraná,Santa Mariana,America/Sao_Paulo,-23.15000,-50.55000
34274,Érico Cardoso,BR,Brazil,Bahia,Érico Cardoso,America/Bahia,-13.41778,-42.14000
DE5FF,Pires Ferreira,BR,Brazil,Ceará,Pires Ferreira,America/Fortaleza,-4.24694,-40.64500
152C9,Chorrochó,BR,Brazil,Bahia,Chorrochó,America/Bahia,-8.98000,-39.09389
A5040,Capixaba,BR,Brazil,Acre,Capixaba,America/Rio_Branco,-10.57278,-67.67584
12C50,Catanduvas,BR,Brazil,Santa Catarina,Catanduvas,America/Sao_Paulo,-27.07200,-51.65900
E62D9,São Jerônimo da Serra,BR,Brazil,Paraná,São Jerônimo da Serra,America/Sao_Paulo,-23.72778,-50.74083
E55B7,Matias Olímpio,BR,Brazil,Piauí,Matias Olímpio,America/Fortaleza,-3.71583,-42.55583
38E03,Alto Paraíso de Goiás,BR,Brazil,Goiás,Alto Paraíso de Goiás,America/Sao_Paulo,-14.13628,-47.52166
D21C7,Central,BR,Brazil,Rio Grande do Norte,Acari,America/Fortaleza,-6.43700,-36.63900
D6180,Espírito Santo,BR,Brazil,Rio Grande do Norte,Espírito Santo,America/Fortaleza,-6.33600,-35.31700
1D806,Monte Alegre do Piauí,BR,Brazil,Piauí,Monte Alegre do Piauí,America/Fortaleza,-9.75389,-45.30389
ED412,Alfredo Wagner,BR,Brazil,Santa Catarina,Alfredo Wagner,America/Sao_Paulo,-27.70000,-49.33389
F39DF,Centenário do Sul,BR,Brazil,Paraná,Centenário do Sul,America/Sao_Paulo,-22.82083,-51.59500
BA5CD,General Carneiro,BR,Brazil,Paraná,General Carneiro,America/Sao_Paulo,-26.42778,-51.31583
524FC,Paranã,BR,Brazil,Tocantins,Paranã,America/Araguaina,-12.61500,-47.88278
98C02,Jesuítas,BR,Brazil,Paraná,Jesuítas,America/Sao_Paulo,-24.38500,-53.38778
9C277,Cedro,BR,Brazil,Pernambuco,Cedro,America/Recife,-7.72194,-39.23889
884CA,Iretama,BR,Brazil,Paraná,Iretama,America/Sao_Paulo,-24.42389,-52.10584
6E503,Belém de Maria,BR,Brazil,Pernambuco,Belém de Maria,America/Recife,-8.61389,-35.80889
1B38B,Moreilândia,BR,Brazil,Pernambuco,Moreilândia,America/Recife,-7.63083,-39.55084
277FF,Buriti Alegre,BR,Brazil,Goiás,Buriti Alegre,America/Sao_Paulo,-18.14389,-49.04389
BA65F,Bonfinópolis,BR,Brazil,Goiás,Bonfinópolis,America/Sao_Paulo,-16.61778,-48.96278
D6C09,Centro,BR,Brazil,Rio Grande do Sul,Tapera,America/Sao_Paulo,-28.62700,-52.86900
338A0,Itapiranga,BR,Brazil,Amazonas,Itapiranga,America/Manaus,-2.74889,-58.02195
1BF98,Catunda,BR,Brazil,Ceará,Catunda,America/Fortaleza,-4.60469,-40.18630
82143,Terra Alta,BR,Brazil,Pará,Terra Alta,America/Belem,-1.03778,-47.90778
2FDF0,Jacinto Machado,BR,Brazil,Santa Catarina,Jacinto Machado,America/Sao_Paulo,-28.99694,-49.76389
C7E5,Itatuba,BR,Brazil,Paraíba,Itatuba,America/Fortaleza,-7.37500,-35.62778
24100,Rodelas,BR,Brazil,Bahia,Rodelas,America/Bahia,-8.85083,-38.75583
61A0A,Palmeiras,BR,Brazil,Bahia,Palmeiras,America/Bahia,-12.52889,-41.55889
BA798,Lagoa do Mato,BR,Brazil,Maranhão,Lagoa do Mato,America/Fortaleza,-6.04695,-43.52583
3FEE8,Santa Terezinha de Goiás,BR,Brazil,Goiás,Santa Terezinha de Goiás,America/Sao_Paulo,-14.43778,-49.70583
6541F,Pariconha,BR,Brazil,Alagoas,Pariconha,America/Maceio,-9.25389,-38.00583
81E98,Cantagalo,BR,Brazil,Paraná,Cantagalo,America/Sao_Paulo,-25.37389,-52.12583
3747A,Jaguari,BR,Brazil,Rio Grande do Sul,Jaguari,America/Sao_Paulo,-29.49694,-54.69000
C4223,Mara Rosa,BR,Brazil,Goiás,Mara Rosa,America/Sao_Paulo,-14.01695,-49.17778
53DF4,Poção,BR,Brazil,Pernambuco,Poção,America/Recife,-8.18583,-36.70500
6102E,Muquém de São Francisco,BR,Brazil,Bahia,Muquém de São Francisco,America/Bahia,-12.06500,-43.54889
9A046,Presidente Vargas,BR,Brazil,Maranhão,Presidente Vargas,America/Fortaleza,-3.40200,-44.03300
5C2CF,Rio do Pires,BR,Brazil,Bahia,Rio do Pires,America/Bahia,-13.12778,-42.29194
5071D,Iracema,BR,Brazil,Roraima,Iracema,America/Boa_Vista,2.18194,-61.04083
73EDB,Santana do Maranhão,BR,Brazil,Maranhão,Santana do Maranhão,America/Fortaleza,-3.11583,-42.41195
BC9EC,Glória de Dourados,BR,Brazil,Mato Grosso do Sul,Glória de Dourados,America/Campo_Grande,-22.41778,-54.23278
7370B,Bom Jesus do Norte,BR,Brazil,Espírito Santo,Bom Jesus do Norte,America/Sao_Paulo,-21.12900,-41.67600
554B6,Cristino Castro,BR,Brazil,Piauí,Cristino Castro,America/Fortaleza,-8.81778,-44.22389
379BC,Inhangapi,BR,Brazil,Pará,Inhangapi,America/Belem,-1.43000,-47.91694
487B6,Ponte Serrada,BR,Brazil,Santa Catarina,Ponte Serrada,America/Sao_Paulo,-26.87194,-52.01584
6A543,Arenápolis,BR,Brazil,Mato Grosso,Arenápolis,America/Cuiaba,-14.45000,-56.84583
21BB1,Caém,BR,Brazil,Bahia,Caém,America/Bahia,-11.10000,-40.43333
B9723,Ibiassucê,BR,Brazil,Bahia,Ibiassucê,America/Bahia,-14.25889,-42.25694
94390,Barro Alto,BR,Brazil,Goiás,Barro Alto,America/Sao_Paulo,-14.97083,-48.91583
C49C4,Macajuba,BR,Brazil,Bahia,Macajuba,America/Bahia,-12.13583,-40.36000
280D2,Corumbá de Goiás,BR,Brazil,Goiás,Corumbá de Goiás,America/Sao_Paulo,-15.92389,-48.80889
36310,Wanderlândia,BR,Brazil,Tocantins,Wanderlândia,America/Araguaina,-6.84889,-47.96278
23362,Paraúna,BR,Brazil,Goiás,Paraúna,America/Sao_Paulo,-16.94778,-50.44889
C5269,Benedito Novo,BR,Brazil,Santa Catarina,Benedito Novo,America/Sao_Paulo,-26.78278,-49.36389
2F49A,Cacimbinhas,BR,Brazil,Alagoas,Cacimbinhas,America/Maceio,-9.40000,-36.99000
25B85,São João do Ivaí,BR,Brazil,Paraná,São João do Ivaí,America/Sao_Paulo,-23.98000,-51.81778
32DC6,Manaíra,BR,Brazil,Paraíba,Manaíra,America/Fortaleza,-7.70583,-38.15389
1B551,Querência do Norte,BR,Brazil,Paraná,Querência do Norte,America/Sao_Paulo,-23.08389,-53.48389
7A95A,Xambioá,BR,Brazil,Tocantins,Xambioá,America/Araguaina,-6.41083,-48.53583
2F914,Belvedere,BR,Brazil,Santa Catarina,Saudades,America/Sao_Paulo,-26.92300,-53.00200
B99D0,Barbosa Ferraz,BR,Brazil,Paraná,Barbosa Ferraz,America/Sao_Paulo,-24.03000,-52.01194
771D7,Rio do Fogo,BR,Brazil,Rio Grande do Norte,Rio do Fogo,America/Fortaleza,-5.27278,-35.38278
9216,Umarizal,BR,Brazil,Rio Grande do Norte,Umarizal,America/Fortaleza,-5.99083,-37.81389
3C924,Pintadas,BR,Brazil,Bahia,Pintadas,America/Bahia,-11.81278,-39.90889
C08F0,Potiraguá,BR,Brazil,Bahia,Potiraguá,America/Bahia,-15.59500,-39.87695
EB496,Jaguaribara,BR,Brazil,Ceará,Jaguaribara,America/Fortaleza,-5.65778,-38.62000
88CB2,Trajano de Moraes,BR,Brazil,Rio de Janeiro,Trajano de Moraes,America/Sao_Paulo,-22.06278,-42.06583
7D6AE,Roca Sales,BR,Brazil,Rio Grande do Sul,Roca Sales,America/Sao_Paulo,-29.28389,-51.86778
8B173,Tamarana,BR,Brazil,Paraná,Tamarana,America/Sao_Paulo,-23.72278,-51.09694
44AF4,Itapé,BR,Brazil,Bahia,Itapé,America/Bahia,-14.89778,-39.42083
3AA9C,Terra Nova do Norte,BR,Brazil,Mato Grosso,Terra Nova do Norte,America/Cuiaba,-10.51695,-55.23084
5B07A,Buriti do Tocantins,BR,Brazil,Tocantins,Buriti do Tocantins,America/Araguaina,-5.31583,-48.22889
D1A98,Ananás,BR,Brazil,Tocantins,Ananás,America/Araguaina,-6.36583,-48.07278
793D6,São Miguel das Matas,BR,Brazil,Bahia,São Miguel das Matas,America/Bahia,-13.04778,-39.45583
4A60A,Axixá do Tocantins,BR,Brazil,Tocantins,Axixá do Tocantins,America/Araguaina,-5.61694,-47.76889
9CAC7,Dona Inês,BR,Brazil,Paraíba,Dona Inês,America/Fortaleza,-6.61778,-35.63194
BD5EE,Agudos do Sul,BR,Brazil,Paraná,Agudos do Sul,America/Sao_Paulo,-25.99278,-49.33500
AE9BD,Itapitanga,BR,Brazil,Bahia,Itapitanga,America/Bahia,-14.42278,-39.56500
5758B,Matina,BR,Brazil,Bahia,Matina,America/Bahia,-13.90889,-42.84889
1DF1,Catanduvas,BR,Brazil,Paraná,Catanduvas,America/Sao_Paulo,-25.19600,-53.15400
CA226,Constantina,BR,Brazil,Rio Grande do Sul,Constantina,America/Sao_Paulo,-27.73500,-52.99194
C830C,Centro,BR,Brazil,Rio Grande do Sul,Planalto,America/Sao_Paulo,-27.33100,-53.05900
AB324,Canápolis,BR,Brazil,Bahia,Canápolis,America/Bahia,-13.07000,-44.20195
7C33C,São Miguel do Gostoso,BR,Brazil,Rio Grande do Norte,São Miguel do Gostoso,America/Fortaleza,-5.12500,-35.63889
47D5A,Tenente Ananias,BR,Brazil,Rio Grande do Norte,Tenente Ananias,America/Fortaleza,-6.46500,-38.18000
A10B0,Coronel Freitas,BR,Brazil,Santa Catarina,Coronel Freitas,America/Sao_Paulo,-26.90889,-52.70278
EEF2D,Nova Olinda,BR,Brazil,Tocantins,Nova Olinda,America/Araguaina,-7.63195,-48.42278
73F3,Angelim,BR,Brazil,Pernambuco,Angelim,America/Recife,-8.88333,-36.28333
AD207,Santa Maria Madalena,BR,Brazil,Rio de Janeiro,Santa Maria Madalena,America/Sao_Paulo,-21.96600,-42.01400
57359,Vila Nova dos Martírios,BR,Brazil,Maranhão,Vila Nova dos Martírios,America/Fortaleza,-5.18778,-48.13583
4BBF1,Terra de Areia,BR,Brazil,Rio Grande do Sul,Terra de Areia,America/Sao_Paulo,-29.58500,-50.07084
2DBC5,Feliz Natal,BR,Brazil,Mato Grosso,Feliz Natal,America/Cuiaba,-12.38583,-54.92000
A427E,Varre-Sai,BR,Brazil,Rio de Janeiro,Varre-Sai,America/Sao_Paulo,-20.93083,-41.86889
CCFF6,São José do Jacuípe,BR,Brazil,Bahia,São José do Jacuípe,America/Bahia,-11.41194,-39.86694
78FC0,Imaculada,BR,Brazil,Paraíba,Imaculada,America/Fortaleza,-7.39000,-37.50889
50F03,São Domingos,BR,Brazil,Sergipe,São Domingos,America/Maceio,-10.79083,-37.56778
24108,Guiratinga,BR,Brazil,Mato Grosso,Guiratinga,America/Cuiaba,-16.34889,-53.75778
D6746,Arraias,BR,Brazil,Tocantins,Arraias,America/Araguaina,-12.93083,-46.93778
28E0F,Caracol,BR,Brazil,Piauí,Caracol,America/Fortaleza,-9.27889,-43.33000
DEFAE,Maxaranguape,BR,Brazil,Rio Grande do Norte,Maxaranguape,America/Fortaleza,-5.51583,-35.26194
3180B,Paramoti,BR,Brazil,Ceará,Paramoti,America/Fortaleza,-4.09694,-39.23889
21915,Cortês,BR,Brazil,Pernambuco,Cortês,America/Recife,-8.47000,-35.54361
9DE8E,Pescaria Brava,BR,Brazil,Santa Catarina,Pescaria Brava,America/Sao_Paulo,-28.38333,-48.88334
6715B,Mirante,BR,Brazil,Bahia,Mirante,America/Bahia,-14.24194,-40.77278
14435,Arvorezinha,BR,Brazil,Rio Grande do Sul,Arvorezinha,America/Sao_Paulo,-28.87194,-52.17500
73AE9,Santa Terezinha,BR,Brazil,Pernambuco,Santa Terezinha,America/Recife,-7.37000,-37.48000
E5034,Campo Redondo,BR,Brazil,Rio Grande do Norte,Campo Redondo,America/Fortaleza,-6.24278,-36.18278
75EF7,Florânia,BR,Brazil,Rio Grande do Norte,Florânia,America/Fortaleza,-6.12695,-36.81778
E64D7,Irani,BR,Brazil,Santa Catarina,Irani,America/Sao_Paulo,-27.01600,-51.90400
7D7F7,Itaueira,BR,Brazil,Piauí,Itaueira,America/Fortaleza,-7.60278,-43.02583
CF306,Santo Antônio das Missões,BR,Brazil,Rio Grande do Sul,Santo Antônio das Missões,America/Sao_Paulo,-28.51083,-55.22778
EFA6F,Arauá,BR,Brazil,Sergipe,Arauá,America/Maceio,-11.26195,-37.62000
43EBB,Jaqueira,BR,Brazil,Pernambuco,Jaqueira,America/Recife,-8.72694,-35.79278
D9BA2,Guadalupe,BR,Brazil,Piauí,Guadalupe,America/Fortaleza,-6.78694,-43.56889
3E0A2,Guimarães,BR,Brazil,Maranhão,Guimarães,America/Fortaleza,-2.13278,-44.60083
4DA60,Governador Archer,BR,Brazil,Maranhão,Governador Archer,America/Fortaleza,-5.02195,-44.27083
E5DE5,Sucupira do Norte,BR,Brazil,Maranhão,Sucupira do Norte,America/Fortaleza,-6.47694,-44.19194
38B17,Serrano do Maranhão,BR,Brazil,Maranhão,Serrano do Maranhão,America/Fortaleza,-1.85583,-45.12278
88719,Centro,BR,Brazil,Santa Catarina,São Carlos,America/Sao_Paulo,-27.08000,-53.00500
2D6F9,Alvorada do Sul,BR,Brazil,Paraná,Alvorada do Sul,America/Sao_Paulo,-22.78000,-51.23084
F20D9,Monsenhor Gil,BR,Brazil,Piauí,Monsenhor Gil,America/Fortaleza,-5.56389,-42.60778
C2F57,Arataca,BR,Brazil,Bahia,Arataca,America/Bahia,-15.26278,-39.41389
D33AB,Cabeceiras do Piauí,BR,Brazil,Piauí,Cabeceiras do Piauí,America/Fortaleza,-4.47583,-42.30889
F0891,Bonito de Santa Fé,BR,Brazil,Paraíba,Bonito de Santa Fé,America/Fortaleza,-7.31278,-38.51500
627DE,Igarapé Grande,BR,Brazil,Maranhão,Igarapé Grande,America/Fortaleza,-4.58500,-44.85278
83964,General Salgado,BR,Brazil,São Paulo,General Salgado,America/Sao_Paulo,-20.64833,-50.36056
3F054,Duque Bacelar,BR,Brazil,Maranhão,Duque Bacelar,America/Fortaleza,-4.15583,-42.94389
41BE5,Cedral,BR,Brazil,Maranhão,Cedral,America/Fortaleza,-2.00000,-44.53583
1F9C9,Senador Alexandre Costa,BR,Brazil,Maranhão,Senador Alexandre Costa,America/Fortaleza,-5.25583,-44.05583
6838D,Centralina,BR,Brazil,Minas Gerais,Centralina,America/Sao_Paulo,-18.58389,-49.19944
15653,Irineópolis,BR,Brazil,Santa Catarina,Irineópolis,America/Sao_Paulo,-26.23889,-50.80000
6FEAA,Pantano Grande,BR,Brazil,Rio Grande do Sul,Pantano Grande,America/Sao_Paulo,-30.19083,-52.37389
40D61,Iaciara,BR,Brazil,Goiás,Iaciara,America/Sao_Paulo,-14.09583,-46.63194
20D5E,Godofredo Viana,BR,Brazil,Maranhão,Godofredo Viana,America/Fortaleza,-1.40278,-45.78000
CBA07,Abaiara,BR,Brazil,Ceará,Abaiara,America/Fortaleza,-7.35889,-39.04583
36DB3,Varzedo,BR,Brazil,Bahia,Varzedo,America/Bahia,-12.97083,-39.39389
F0240,Firminópolis,BR,Brazil,Goiás,Firminópolis,America/Sao_Paulo,-16.58194,-50.30500
5A228,Cotriguaçu,BR,Brazil,Mato Grosso,Cotriguaçu,America/Cuiaba,-9.85778,-58.41389
E5A28,Novo Lino,BR,Brazil,Alagoas,Novo Lino,America/Maceio,-8.94300,-35.66100
A2DDF,Fronteiras,BR,Brazil,Piauí,Fronteiras,America/Fortaleza,-7.08778,-40.61583
AD55C,Carlinda,BR,Brazil,Mato Grosso,Carlinda,America/Cuiaba,-9.95778,-55.83194
FE67,Anamã,BR,Brazil,Amazonas,Anamã,America/Manaus,-3.58000,-61.40389
E1DED,Cajapió,BR,Brazil,Maranhão,Cajapió,America/Fortaleza,-2.96667,-44.80000
219CC,Santa Rosa do Sul,BR,Brazil,Santa Catarina,Santa Rosa do Sul,America/Sao_Paulo,-29.13583,-49.70000
DEC93,Ipupiara,BR,Brazil,Bahia,Ipupiara,America/Bahia,-11.82000,-42.61389
C8615,Uraí,BR,Brazil,Paraná,Uraí,America/Sao_Paulo,-23.19778,-50.79583
B16EF,Palmácia,BR,Brazil,Ceará,Palmácia,America/Fortaleza,-4.15000,-38.84583
DCB0F,Parnaguá,BR,Brazil,Piauí,Parnaguá,America/Fortaleza,-10.22694,-44.63889
40875,Salto do Jacuí,BR,Brazil,Rio Grande do Sul,Salto do Jacuí,America/Sao_Paulo,-29.08778,-53.21278
9CD19,Vitorino,BR,Brazil,Paraná,Vitorino,America/Sao_Paulo,-26.27695,-52.78389
AF753,Caraíbas,BR,Brazil,Bahia,Caraíbas,America/Bahia,-14.60000,-41.33500
884E5,Bom Jesus,BR,Brazil,Rio Grande do Norte,Bom Jesus,America/Fortaleza,-5.98389,-35.58083
D3EB3,Triunfo,BR,Brazil,Paraíba,Triunfo,America/Fortaleza,-6.57889,-38.59694
21B7B,Juripiranga,BR,Brazil,Paraíba,Juripiranga,America/Fortaleza,-7.37278,-35.23778
8877D,Grossos,BR,Brazil,Rio Grande do Norte,Grossos,America/Fortaleza,-4.98000,-37.15500
C743C,Mondaí,BR,Brazil,Santa Catarina,Mondaí,America/Sao_Paulo,-27.10278,-53.40194
C8360,São Tomé,BR,Brazil,Rio Grande do Norte,São Tomé,America/Fortaleza,-5.97278,-36.07500
527D4,Porto Esperidião,BR,Brazil,Mato Grosso,Porto Esperidião,America/Cuiaba,-15.85278,-58.46000
A775C,Maurilândia,BR,Brazil,Goiás,Maurilândia,America/Sao_Paulo,-17.97083,-50.33889
36B48,Guia Lopes da Laguna,BR,Brazil,Mato Grosso do Sul,Guia Lopes da Laguna,America/Campo_Grande,-21.45778,-56.11389
9F89B,Murici dos Portelas,BR,Brazil,Piauí,Murici dos Portelas,America/Fortaleza,-3.31889,-42.09389
7282E,Chupinguaia,BR,Brazil,Rondônia,Chupinguaia,America/Porto_Velho,-12.55222,-60.89972
DA067,Porto Xavier,BR,Brazil,Rio Grande do Sul,Porto Xavier,America/Sao_Paulo,-27.90583,-55.13778
BA629,Aramari,BR,Brazil,Bahia,Aramari,America/Bahia,-12.08194,-38.49889
95A82,Águia Branca,BR,Brazil,Espírito Santo,Águia Branca,America/Sao_Paulo,-18.98278,-40.74000
9F5C5,Primeiro de Maio,BR,Brazil,Paraná,Primeiro de Maio,America/Sao_Paulo,-22.85083,-51.02778
3CF5F,Beneditinos,BR,Brazil,Piauí,Beneditinos,America/Fortaleza,-5.45500,-42.36000
9AF03,Lajes,BR,Brazil,Rio Grande do Norte,Lajes,America/Fortaleza,-5.69900,-36.24300
23DC2,Campo Grande,BR,Brazil,Rio Grande do Norte,Campo Grande,America/Fortaleza,-5.86389,-37.31000
EEECC,Ribeirão do Largo,BR,Brazil,Bahia,Ribeirão do Largo,America/Bahia,-15.45889,-40.73889
1AED9,Vale do Sol,BR,Brazil,Rio Grande do Sul,Vale do Sol,America/Sao_Paulo,-29.60389,-52.68278
D89B9,São João do Paraíso,BR,Brazil,Maranhão,São João do Paraíso,America/Fortaleza,-6.46083,-47.05778
F3540,Bom Jesus da Serra,BR,Brazil,Bahia,Bom Jesus da Serra,America/Bahia,-14.37194,-40.50389
169BC,Ibitirama,BR,Brazil,Espírito Santo,Ibitirama,America/Sao_Paulo,-20.53900,-41.65900
3C992,Cachoeira Grande,BR,Brazil,Maranhão,Cachoeira Grande,America/Fortaleza,-2.92694,-44.05778
5C1A9,Ronda Alta,BR,Brazil,Rio Grande do Sul,Ronda Alta,America/Sao_Paulo,-27.76695,-52.80195
5963A,Apiúna,BR,Brazil,Santa Catarina,Apiúna,America/Sao_Paulo,-27.03583,-49.39000
D12AE,Cambira,BR,Brazil,Paraná,Cambira,America/Sao_Paulo,-23.58278,-51.57778
8CD4D,Barracão,BR,Brazil,Paraná,Barracão,America/Sao_Paulo,-26.25300,-53.63500
7C842,Carnaubais,BR,Brazil,Rio Grande do Norte,Carnaubais,America/Fortaleza,-5.34083,-36.83278
87531,Dois Riachos,BR,Brazil,Alagoas,Dois Riachos,America/Maceio,-9.39278,-37.10083
9CA26,Nova Floresta,BR,Brazil,Paraíba,Nova Floresta,America/Fortaleza,-6.45528,-36.20333
D87BD,Carmo do Rio Verde,BR,Brazil,Goiás,Carmo do Rio Verde,America/Sao_Paulo,-15.35389,-49.70778
E8E19,Santa Maria do Oeste,BR,Brazil,Paraná,Santa Maria do Oeste,America/Sao_Paulo,-24.93889,-51.86278
7C5E2,Redentora,BR,Brazil,Rio Grande do Sul,Redentora,America/Sao_Paulo,-27.66389,-53.63778
3AB3C,Mariluz,BR,Brazil,Paraná,Mariluz,America/Sao_Paulo,-24.00194,-53.14583
E7264,Jucuruçu,BR,Brazil,Bahia,Jucuruçu,America/Bahia,-16.84278,-40.15889
E76E5,Quixabeira,BR,Brazil,Bahia,Quixabeira,America/Bahia,-11.41194,-40.12778
D117D,Wagner,BR,Brazil,Bahia,Wagner,America/Bahia,-12.28694,-41.16778
D45DC,Nova Bassano,BR,Brazil,Rio Grande do Sul,Nova Bassano,America/Sao_Paulo,-28.72389,-51.70500
99309,Campo Erê,BR,Brazil,Santa Catarina,Campo Erê,America/Sao_Paulo,-26.39389,-53.07778
6CC2A,Alto Piquiri,BR,Brazil,Paraná,Alto Piquiri,America/Sao_Paulo,-24.02778,-53.44083
CC86F,Jordão,BR,Brazil,Acre,Jordão,America/Rio_Branco,-9.43389,-71.88389
9D635,Nova Veneza,BR,Brazil,Goiás,Nova Veneza,America/Sao_Paulo,-16.37083,-49.32278
E3A9A,Progresso,BR,Brazil,Rio Grande do Sul,Chapada,America/Sao_Paulo,-28.05300,-53.06500
9FFB0,Ventania,BR,Brazil,Paraná,Ventania,America/Sao_Paulo,-24.24583,-50.24278
F1243,Mirante da Serra,BR,Brazil,Rondônia,Mirante da Serra,America/Porto_Velho,-11.02972,-62.67500
3FF81,Flexeiras,BR,Brazil,Alagoas,Flexeiras,America/Maceio,-9.27300,-35.72400
DD599,Branquinha,BR,Brazil,Alagoas,Branquinha,America/Maceio,-9.24583,-36.01500
ECD4A,Cavalcante,BR,Brazil,Goiás,Cavalcante,America/Sao_Paulo,-13.79778,-47.45778
41AC8,Fontoura Xavier,BR,Brazil,Rio Grande do Sul,Fontoura Xavier,America/Sao_Paulo,-28.98278,-52.34583
15CBB,São João da Baliza,BR,Brazil,Roraima,São João da Baliza,America/Boa_Vista,0.95083,-59.91083
D6D2D,Maravilha,BR,Brazil,Alagoas,Maravilha,America/Maceio,-9.23583,-37.35000
92DDC,Pureza,BR,Brazil,Rio Grande do Norte,Pureza,America/Fortaleza,-5.46600,-35.56200
BD415,Lago do Junco,BR,Brazil,Maranhão,Lago do Junco,America/Fortaleza,-4.60889,-45.04889
946CD,Palhano,BR,Brazil,Ceará,Palhano,America/Fortaleza,-4.74500,-37.95889
9C44,Casca,BR,Brazil,Rio Grande do Sul,Casca,America/Sao_Paulo,-28.56083,-51.97778
6F03C,Iporã do Oeste,BR,Brazil,Santa Catarina,Iporã do Oeste,America/Sao_Paulo,-26.98778,-53.53500
3AB7C,Paulo Lopes,BR,Brazil,Santa Catarina,Paulo Lopes,America/Sao_Paulo,-27.96195,-48.68389
1E266,Baía da Traição,BR,Brazil,Paraíba,Baía da Traição,America/Fortaleza,-6.68778,-34.93583
C6A69,Paranacity,BR,Brazil,Paraná,Paranacity,America/Sao_Paulo,-22.93000,-52.15083
8AD40,Anísio de Abreu,BR,Brazil,Piauí,Anísio de Abreu,America/Fortaleza,-9.18889,-43.04583
B7D48,Jaborandi,BR,Brazil,Bahia,Jaborandi,America/Bahia,-13.61889,-44.43278
84053,Sigefredo Pacheco,BR,Brazil,Piauí,Sigefredo Pacheco,America/Fortaleza,-4.91778,-41.73195
A880C,Campos de Júlio,BR,Brazil,Mato Grosso,Campos de Júlio,America/Cuiaba,-13.89889,-59.14778
87B34,Jequiá da Praia,BR,Brazil,Alagoas,Jequiá da Praia,America/Maceio,-10.00389,-36.02389
D1C6B,Sebastião Laranjeiras,BR,Brazil,Bahia,Sebastião Laranjeiras,America/Bahia,-14.57278,-42.94000
9742B,Inácio Martins,BR,Brazil,Paraná,Inácio Martins,America/Sao_Paulo,-25.57083,-51.07889
1FFC6,Ipiranga do Piauí,BR,Brazil,Piauí,Ipiranga do Piauí,America/Fortaleza,-6.82778,-41.74083
610FE,São Domingos,BR,Brazil,Goiás,São Domingos,America/Sao_Paulo,-13.39778,-46.31778
C9F47,Pau Brasil,BR,Brazil,Bahia,Pau Brasil,America/Bahia,-15.46389,-39.65083
E5D34,Mauá da Serra,BR,Brazil,Paraná,Mauá da Serra,America/Sao_Paulo,-23.90083,-51.22889
CFF32,São Jorge d'Oeste,BR,Brazil,Paraná,São Jorge d'Oeste,America/Sao_Paulo,-25.70583,-52.91778
6696,Petrolina de Goiás,BR,Brazil,Goiás,Petrolina de Goiás,America/Sao_Paulo,-16.09500,-49.33778
E5DA1,Teixeira Soares,BR,Brazil,Paraná,Teixeira Soares,America/Sao_Paulo,-25.36778,-50.46084
